measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,3,Rate,2017,4.191855042444138,4.4016345554199745,3.9213471432901037
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,2017,3.5095734323526804,3.932355472599264,2.5293836629252087
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,3,Rate,2017,0.46281288925174413,0.49358055907172593,0.4128813377814175
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,3,Rate,2017,0.5452728607724437,0.575113961969741,0.5147512802935592
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,3,Rate,2017,0.44313166453825753,0.5406254792971237,0.3620178037513317
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2017,3.650407911980457,3.8420893539742402,3.438070197973801
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,3,Rate,2017,1.4915264177149414,1.6246898849622087,1.2381871404179192
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,3,Rate,2017,4.797192465110331,5.247146808446465,4.183268514239937
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,3,Rate,2017,0.7923065601562841,1.102947272338077,0.5605052292172182
1,Deaths,1,Global,1,Male,22,All ages,1022,Other malignant neoplasms,3,Rate,2017,5.524032659507824,6.134792391164473,4.512292654342289
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2018,9.188919867340596,10.407400859241617,8.011149693401277
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2018,15.618050695662848,17.236339871697105,14.039761199750872
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,3,Rate,2018,8.452656925862774,9.237447917250655,7.656163515126587
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,3,Rate,2018,2.6866201559401883,2.8942150937211863,2.5021448417277687
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,35.10251402058157,38.28758500304669,32.18778542048394
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,3,Rate,2018,0.3071425864511878,0.33981142150852817,0.273989789582846
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,3,Rate,2018,12.23668926383621,14.869988503293452,10.522756762939354
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,3,Rate,2018,14.908062668863947,15.939585461585509,13.874393861103917
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,3,Rate,2018,3.340320168697972,3.671667267258002,3.042888447623902
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,3,Rate,2018,1.3054120623996166,1.4473710281621857,1.1771022519874403
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,3,Rate,2018,2.2232730709742357,2.460593753360091,2.0126098378484363
